id,first_name,name,nationality,club_name,position1,position2,position3,tm_url
,Boris,Radunovic,rs,Verona,Por,,,https://www.transfermarkt.com/boris-radunovi%C4%87/profil/spieler/258482
,Alessandro,Berardi,it,Verona,Por,,,https://www.transfermarkt.com/alessandro-berardi/profil/spieler/127217
,Pawel,Dawidowicz,pl,Verona,Dc,,,https://www.transfermarkt.com/pawel-dawidowicz/profil/spieler/248732
,Alan,Empereur,br,Verona,Dc,Ds,,https://www.transfermarkt.com/alan-empereur/profil/spieler/169179
,Claud,Adjapong,it,Verona,Dd,E,,https://www.transfermarkt.com/claud-adjapong/profil/spieler/337716
,Federico,Dimarco,it,Verona,Ds,E,,https://www.transfermarkt.com/federico-dimarco/profil/spieler/198116
,Andrea,Danzi,it,Verona,M,C,,https://www.transfermarkt.com/andrea-danzi/profil/spieler/319171
,Matteo,Pessina,it,Verona,C,,,https://www.transfermarkt.com/matteo-pessina/profil/spieler/332179
,Emmanuel,Badu,gh,Verona,M,C,,https://www.transfermarkt.com/emmanuel-badu/profil/spieler/108484
,Valentin,Eysseric,fr,Verona,W,T,,https://www.transfermarkt.com/valentin-eysseric/profil/spieler/126687
,Fabio,Borini,it,Verona,W,,,https://www.transfermarkt.com/fabio-borini/profil/spieler/96754
,Eddie,Salcedo,it,Verona,Pc,,,https://www.transfermarkt.com/eddie-salcedo/profil/spieler/459661
,Mariusz,Stepinski,pl,Verona,Pc,,,https://www.transfermarkt.com/mariusz-stepinski/profil/spieler/210363
,Samuel,Di Carmine,it,Verona,Pc,,,https://www.transfermarkt.com/samuel-di-carmine/profil/spieler/45389
,Giampaolo,Pazzini,it,Verona,Pc,,,https://www.transfermarkt.com/giampaolo-pazzini/profil/spieler/19447
